date,hour,PM10,PM2.5,ozone,temperature,precipitation,windspeed,humidity,visibility,count
2021-05-24,4,21.0,20.0,0.037,16.7,0,1.7,76,1601,15
2021-05-24,5,25.0,19.0,0.031,16.5,0,1.4,78,1268,31
2021-05-24,6,33.0,20.0,0.028,16.4,0,1.7,80,1171,70
2021-05-24,7,35.0,20.0,0.016,16.6,0,1.4,81,1217,206
2021-05-24,8,37.0,18.0,0.027,16.9,0,2.5,81,1212,354
2021-05-24,9,32.0,16.0,0.031,18.1,0,3.0,77,1418,237
2021-05-24,10,34.0,15.0,0.037,19.7,0,2.8,70,2000,171
2021-05-24,11,49.0,17.0,0.038,21.1,0,3.7,58,2000,203
2021-05-24,12,100.0,15.0,0.044,22.2,0,3.5,53,2000,257
2021-05-24,13,152.0,30.0,0.047,23.3,0,3.4,37,2000,236
2021-05-24,14,110.0,28.0,0.042,23.8,0,4.9,44,2000,218
2021-05-24,15,167.0,36.0,0.042,24.3,0,3.8,38,2000,299
2021-05-24,16,228.0,52.0,0.041,24.1,0,4.0,30,1579,331
2021-05-24,17,254.0,54.0,0.032,23.4,0,4.0,33,1236,520
2021-05-24,18,271.0,59.0,0.037,21.8,0,3.6,41,1054,828
2021-05-24,19,244.0,55.0,0.039,20.5,0,2.5,47,1142,505
2021-05-24,20,236.0,54.0,0.039,19.4,0,3.3,52,1218,395
2021-05-24,21,216.0,51.0,0.037,18.4,0,2.8,59,1204,340
2021-05-24,22,213.0,50.0,0.033,17.7,0,2.6,62,1231,259
2021-05-24,23,189.0,45.0,0.031,17.1,0,2.5,66,1267,122
2021-05-25,0,182.0,42.0,0.029,16.4,0,1.6,72,1183,68
2021-05-25,1,173.0,37.0,0.033,15.6,0,2.3,76,1116,49
2021-05-25,2,171.0,37.0,0.032,15.2,0,1.9,76,1176,30
2021-05-25,3,173.0,38.0,0.03,14.9,0,0.7,77,1159,27
2021-05-25,4,190.0,42.0,0.03,15.0,0,0.7,76,1102,16
2021-05-25,5,168.0,41.0,0.028,15.1,0,3.9,81,954,5
2021-05-25,6,110.0,31.0,0.038,14.5,1,4.9,92,238,5
2021-05-25,7,88.0,27.0,0.032,13.0,1,2.3,90,618,4
2021-05-25,8,86.0,29.0,0.033,12.6,1,2.8,91,1005,9
2021-05-25,9,79.0,25.0,0.038,11.9,1,3.9,94,463,76
2021-05-25,10,86.0,29.0,0.039,13.4,1,4.1,87,1704,100
2021-05-25,11,85.0,29.0,0.04,15.0,0,4.5,76,2000,171
2021-05-25,12,70.0,26.0,0.048,16.3,0,4.3,69,2000,216
2021-05-25,13,49.0,16.0,0.047,16.9,0,4.6,63,2000,224
2021-05-25,14,44.0,13.0,0.047,17.2,0,6.0,61,2000,216
2021-05-25,15,44.0,14.0,0.046,17.5,0,5.5,63,2000,236
2021-05-25,16,41.0,12.0,0.046,18.8,0,3.9,61,2000,328
2021-05-25,17,38.0,11.0,0.043,19.1,0,4.1,60,2000,479
2021-05-25,18,39.0,10.0,0.04,18.4,0,4.8,51,2000,695
2021-05-25,19,39.0,11.0,0.036,17.8,0,3.5,39,2000,483
2021-05-25,20,41.0,14.0,0.037,16.5,0,2.5,48,2000,321
2021-05-25,21,40.0,11.0,0.037,15.5,0,1.4,56,2000,347
2021-05-25,22,47.0,17.0,0.035,14.7,0,2.7,67,2000,268
2021-05-25,23,42.0,14.0,0.033,14.0,0,1.4,71,2000,124
2021-05-26,0,45.0,16.0,0.038,13.4,0,1.4,76,2000,75
2021-05-26,1,42.0,14.0,0.04,13.3,0,0.9,81,2000,57
2021-05-26,2,42.0,12.0,0.038,13.0,0,0.8,85,1725,36
2021-05-26,3,41.0,14.0,0.035,12.3,0,0.2,85,1741,22
2021-05-26,4,39.0,12.0,0.032,11.9,0,0.9,89,1345,14
2021-05-26,5,39.0,14.0,0.032,11.6,0,1.8,87,1527,36
2021-05-26,6,45.0,16.0,0.024,11.7,0,2.1,90,1604,81
2021-05-26,7,39.0,16.0,0.023,12.7,0,1.6,87,1840,200
2021-05-26,8,37.0,16.0,0.028,14.5,0,1.2,80,1993,370
2021-05-26,9,39.0,12.0,0.035,16.8,0,2.3,66,2000,223
2021-05-26,10,46.0,13.0,0.04,18.7,0,1.8,63,2000,160
2021-05-26,11,39.0,13.0,0.042,20.5,0,2.9,47,2000,201
2021-05-26,12,45.0,13.0,0.045,21.4,0,3.5,42,2000,240
2021-05-26,13,44.0,11.0,0.046,22.1,0,3.2,38,2000,225
2021-05-26,14,47.0,12.0,0.047,22.7,0,4.2,35,2000,220
2021-05-26,15,45.0,10.0,0.05,22.9,0,6.0,32,2000,259
2021-05-26,16,47.0,15.0,0.049,22.8,0,4.1,37,2000,328
2021-05-26,17,41.0,15.0,0.048,21.6,0,3.3,43,2000,376
2021-05-26,18,38.0,16.0,0.047,20.7,0,3.2,51,1972,674
2021-05-26,19,38.0,14.0,0.043,20.6,0,3.5,52,2000,472
2021-05-26,20,37.0,12.0,0.042,20.1,0,4.3,49,2000,411
2021-05-26,21,32.0,11.0,0.039,19.6,0,2.9,49,2000,366
2021-05-26,22,35.0,12.0,0.043,19.4,0,3.1,47,2000,266
2021-05-26,23,37.0,13.0,0.048,19.1,0,4.1,49,2000,152
2021-05-27,0,42.0,15.0,0.05,18.5,0,3.0,53,2000,89
2021-05-27,1,39.0,14.0,0.047,17.5,0,4.1,62,2000,55
2021-05-27,2,38.0,12.0,0.044,17.0,0,2.9,65,2000,31
2021-05-27,3,32.0,10.0,0.043,16.7,0,2.3,64,2000,27
2021-05-27,4,29.0,11.0,0.042,16.7,0,2.5,66,2000,19
2021-05-27,5,33.0,11.0,0.036,16.5,0,2.5,67,2000,28
2021-05-27,6,32.0,12.0,0.03,16.4,0,1.7,69,2000,24
2021-05-27,7,29.0,12.0,0.024,15.3,1,2.1,84,398,7
2021-05-27,8,22.0,9.0,0.022,14.7,1,1.7,93,341,28
2021-05-27,9,16.0,7.0,0.026,14.5,1,3.2,96,390,20
2021-05-27,10,15.0,8.0,0.029,15.0,1,3.7,96,1101,15
2021-05-27,11,19.0,8.0,0.038,15.3,1,3.2,97,368,34
2021-05-27,12,34.0,19.0,0.044,15.5,0,4.8,97,616,90
2021-05-27,13,43.0,22.0,0.041,15.6,0,3.8,91,692,124
2021-05-27,14,37.0,21.0,0.033,15.9,0,2.5,91,886,141
2021-05-27,15,33.0,14.0,0.032,16.8,0,3.1,89,1226,203
2021-05-27,16,37.0,14.0,0.035,18.4,0,3.6,80,2000,242
2021-05-27,17,44.0,19.0,0.041,17.9,0,4.6,81,1578,405
2021-05-27,18,49.0,23.0,0.044,17.7,0,3.4,79,1439,588
2021-05-27,19,55.0,27.0,0.043,16.6,0,3.8,80,1232,377
2021-05-27,20,60.0,32.0,0.041,15.8,0,2.4,81,1145,308
2021-05-27,21,60.0,32.0,0.041,15.1,0,2.0,82,892,295
2021-05-27,22,55.0,30.0,0.037,14.3,0,0.4,83,799,264
2021-05-27,23,54.0,31.0,0.035,14.0,0,1.2,86,805,107
2021-05-28,0,61.0,38.0,0.036,13.9,0,1.5,88,603,90
2021-05-28,1,55.0,32.0,0.029,13.2,0,2.2,91,310,49
2021-05-28,2,62.0,38.0,0.025,13.0,0,0.6,93,439,24
2021-05-28,3,66.0,39.0,0.026,13.2,0,2.2,93,354,21
2021-05-28,4,68.0,46.0,0.021,13.5,1,2.0,94,295,2
2021-05-28,5,45.0,31.0,0.024,13.3,1,1.2,92,260,1
2021-05-28,6,42.0,29.0,0.024,13.1,1,2.4,98,128,4
2021-05-28,7,31.0,23.0,0.026,12.8,1,3.5,97,275,2
2021-05-28,8,21.0,19.0,0.029,12.7,1,3.3,98,339,17
2021-05-28,9,16.0,9.0,0.03,12.5,1,2.5,96,796,16
2021-05-28,10,19.0,9.0,0.027,12.6,1,2.8,96,1029,36
2021-05-28,11,16.0,6.0,0.031,12.8,0,3.4,94,1983,105
2021-05-28,12,13.0,9.0,0.033,14.5,0,2.5,92,2000,159
2021-05-28,13,16.0,8.0,0.033,15.8,0,2.3,85,2000,192
2021-05-28,14,21.0,4.0,0.035,17.3,0,2.0,79,2000,184
2021-05-28,15,19.0,12.0,0.042,19.0,0,2.0,73,2000,286
2021-05-28,16,34.0,17.0,0.054,19.7,0,1.6,71,2000,293
2021-05-28,17,34.0,21.0,0.053,19.2,0,4.5,68,2000,447
2021-05-28,18,42.0,20.0,0.049,18.2,0,3.5,72,2000,668
2021-05-28,19,37.0,20.0,0.049,17.3,0,2.9,79,1926,394
2021-05-28,20,32.0,20.0,0.047,16.4,0,3.2,83,1530,320
2021-05-28,21,30.0,16.0,0.05,16.1,0,4.0,83,2000,270
2021-05-28,22,32.0,17.0,0.049,15.9,0,2.9,84,1721,252
2021-05-28,23,22.0,12.0,0.045,15.9,0,2.3,84,1956,104
2021-05-29,0,17.0,9.0,0.041,15.8,0,3.5,81,2000,88
2021-05-29,1,11.0,4.0,0.038,15.3,0,2.9,81,2000,72
2021-05-29,2,10.0,3.0,0.034,14.7,0,3.0,84,2000,44
2021-05-29,3,10.0,4.0,0.031,14.4,0,3.0,83,2000,35
2021-05-29,4,17.0,7.0,0.032,14.1,0,3.0,85,2000,18
2021-05-29,5,23.0,11.0,0.024,13.7,0,2.5,90,2000,31
2021-05-29,6,28.0,13.0,0.019,13.3,0,1.0,90,1853,48
2021-05-29,7,29.0,13.0,0.025,14.1,0,1.2,91,1947,72
2021-05-29,8,35.0,18.0,0.025,15.9,0,2.1,82,2000,108
2021-05-29,9,30.0,14.0,0.033,17.7,0,1.8,72,2000,165
2021-05-29,10,27.0,11.0,0.04,18.9,0,1.6,67,2000,220
2021-05-29,11,22.0,11.0,0.036,18.9,0,2.5,62,2000,179
2021-05-29,12,24.0,11.0,0.031,18.4,0,1.7,66,1987,194
2021-05-29,13,18.0,6.0,0.029,18.3,0,1.9,63,2000,140
2021-05-29,14,17.0,10.0,0.029,17.6,0,3.4,62,2000,126
2021-05-29,15,20.0,10.0,0.031,16.7,1,2.6,70,2000,121
2021-05-29,16,13.0,11.0,0.03,16.0,0,2.0,76,2000,89
2021-05-29,17,12.0,7.0,0.031,15.8,1,0.8,76,2000,149
2021-05-29,18,18.0,14.0,0.027,15.3,0,1.7,83,2000,141
2021-05-29,19,16.0,9.0,0.028,14.8,0,2.2,82,2000,174
2021-05-29,20,19.0,15.0,0.028,14.6,0,2.1,81,2000,224
2021-05-29,21,19.0,13.0,0.018,14.4,0,2.1,85,2000,248
2021-05-29,22,21.0,13.0,0.017,13.7,0,1.6,86,2000,231
2021-05-29,23,20.0,11.0,0.014,13.3,0,1.7,87,2000,133
2021-05-30,0,17.0,13.0,0.014,12.8,0,1.9,89,2000,76
2021-05-30,1,15.0,9.0,0.012,12.3,0,1.6,90,1946,63
2021-05-30,2,15.0,11.0,0.011,11.8,0,2.3,94,1313,29
2021-05-30,3,14.0,9.0,0.017,11.4,0,2.1,94,1025,36
2021-05-30,4,15.0,9.0,0.016,11.2,0,2.2,95,866,13
2021-05-30,5,13.0,8.0,0.017,10.9,0,2.4,96,1495,18
2021-05-30,6,13.0,7.0,0.019,10.9,0,2.3,96,1088,36
2021-05-30,7,11.0,6.0,0.021,11.9,0,2.6,95,2000,69
2021-05-30,8,13.0,4.0,0.024,13.8,0,2.8,85,2000,71
2021-05-30,9,13.0,5.0,0.028,15.8,0,1.9,76,2000,132
2021-05-30,10,15.0,4.0,0.036,18.3,0,2.3,69,2000,227
2021-05-30,11,17.0,7.0,0.038,20.3,0,2.2,61,2000,265
2021-05-30,12,19.0,8.0,0.044,22.0,0,2.0,56,2000,358
2021-05-30,13,22.0,8.0,0.05,23.2,0,2.2,48,2000,406
2021-05-30,14,24.0,14.0,0.058,24.1,0,2.1,44,2000,453
2021-05-30,15,31.0,15.0,0.065,25.5,0,2.4,40,2000,527
2021-05-30,16,34.0,12.0,0.067,26.2,0,1.9,40,2000,533
2021-05-30,17,37.0,17.0,0.067,26.1,0,1.0,40,2000,592
2021-05-30,18,36.0,17.0,0.063,25.4,0,1.6,41,2000,430
2021-05-30,19,45.0,26.0,0.054,24.6,0,1.0,44,2000,93
2021-05-30,20,42.0,28.0,0.046,19.0,1,3.0,84,281,31
2021-05-30,21,39.0,24.0,0.037,18.7,1,2.0,85,918,49
2021-05-30,22,39.0,27.0,0.033,18.7,0,1.6,86,751,5
2021-05-30,23,35.0,25.0,0.039,17.8,1,2.5,95,73,5
2021-05-31,0,32.0,24.0,0.039,17.5,1,1.0,96,210,3
2021-05-31,1,20.0,16.0,0.039,17.5,1,2.6,97,189,4
2021-05-31,2,22.0,16.0,0.038,17.2,1,1.8,95,413,13
2021-05-31,3,17.0,14.0,0.04,16.8,0,2.3,92,1180,8
2021-05-31,4,17.0,14.0,0.039,16.6,0,1.9,91,1435,14
2021-05-31,5,21.0,14.0,0.035,16.6,0,1.5,94,1050,21
2021-05-31,6,24.0,14.0,0.035,16.8,0,2.1,95,907,60
2021-05-31,7,23.0,13.0,0.031,17.0,0,1.8,94,932,161
2021-05-31,8,24.0,13.0,0.033,17.3,0,1.0,93,1731,297
2021-05-31,9,27.0,9.0,0.04,17.4,0,3.0,86,1991,188
2021-05-31,10,35.0,13.0,0.038,18.1,0,1.8,82,2000,157
2021-05-31,11,32.0,12.0,0.038,19.2,0,1.2,76,2000,188
2021-05-31,12,31.0,14.0,0.04,20.1,0,1.5,75,2000,236
2021-05-31,13,33.0,16.0,0.04,21.4,0,2.2,72,2000,226
2021-05-31,14,33.0,17.0,0.043,22.1,0,2.1,70,2000,235
2021-05-31,15,36.0,18.0,0.053,22.8,0,1.8,68,2000,264
2021-05-31,16,34.0,21.0,0.058,23.3,0,2.6,66,2000,302
2021-05-31,17,39.0,22.0,0.054,23.5,0,2.9,67,2000,564
2021-05-31,18,40.0,22.0,0.051,23.5,0,1.6,64,2000,905
2021-05-31,19,40.0,22.0,0.047,22.6,0,2.1,68,2000,582
2021-05-31,20,39.0,24.0,0.043,21.9,0,2.3,72,2000,477
2021-05-31,21,39.0,21.0,0.036,21.7,0,2.2,72,2000,410
2021-05-31,22,35.0,22.0,0.021,21.1,0,2.1,70,2000,298
2021-05-31,23,37.0,19.0,0.019,20.5,0,0.7,74,2000,148
2021-06-01,0,41.0,20.0,0.006,19.8,0,0.9,79,1947,76
2021-06-01,1,40.0,24.0,0.012,19.1,0,2.0,84,1487,58
2021-06-01,2,38.0,24.0,0.02,18.8,0,1.7,84,1757,37
2021-06-01,3,38.0,21.0,0.022,18.8,0,1.6,86,2000,29
2021-06-01,4,38.0,22.0,0.022,18.9,0,1.3,84,2000,24
2021-06-01,5,33.0,19.0,0.021,19.0,1,2.5,87,1668,14
2021-06-01,6,21.0,14.0,0.03,17.7,1,3.7,78,1908,30
2021-06-01,7,20.0,11.0,0.031,16.8,0,2.3,76,1976,28
2021-06-01,8,22.0,11.0,0.03,16.1,1,1.8,90,420,147
2021-06-01,9,23.0,10.0,0.03,16.7,1,3.7,86,2000,189
2021-06-01,10,26.0,10.0,0.032,18.7,0,2.6,81,2000,186
2021-06-01,11,29.0,16.0,0.026,20.8,0,1.4,73,2000,209
2021-06-01,12,38.0,16.0,0.036,22.6,0,2.5,66,2000,241
2021-06-01,13,37.0,23.0,0.053,23.7,0,3.0,61,2000,256
2021-06-01,14,33.0,25.0,0.044,23.6,0,3.0,60,2000,232
2021-06-01,15,36.0,23.0,0.042,23.2,0,2.3,61,1784,184
2021-06-01,16,43.0,21.0,0.035,22.5,0,2.0,66,1940,234
2021-06-01,17,32.0,19.0,0.036,22.9,0,2.8,61,2000,492
2021-06-01,18,40.0,22.0,0.034,22.8,0,1.5,63,2000,750
2021-06-01,19,39.0,24.0,0.016,22.4,0,1.4,67,2000,461
2021-06-01,20,42.0,27.0,0.017,21.4,0,3.4,75,1873,368
2021-06-01,21,43.0,28.0,0.014,20.9,0,1.6,76,1603,340
2021-06-01,22,50.0,31.0,0.014,20.2,0,1.0,77,1214,315
2021-06-01,23,49.0,35.0,0.011,19.8,0,1.7,82,890,132
2021-06-02,0,53.0,38.0,0.007,19.2,0,1.3,81,882,96
2021-06-02,1,44.0,35.0,0.009,18.7,0,0.8,83,978,53
2021-06-02,2,50.0,40.0,0.006,18.1,0,1.7,85,761,28
2021-06-02,3,44.0,35.0,0.004,17.6,0,1.2,89,558,25
2021-06-02,4,49.0,36.0,0.007,17.0,0,1.7,90,406,22
2021-06-02,5,46.0,39.0,0.013,16.6,0,2.1,92,368,30
2021-06-02,6,46.0,38.0,0.017,16.7,0,1.5,92,414,88
2021-06-02,7,42.0,29.0,0.021,17.9,0,1.9,90,904,198
2021-06-02,8,54.0,33.0,0.024,20.1,0,1.0,81,1196,397
2021-06-02,9,45.0,26.0,0.034,22.2,0,2.2,75,1344,250
2021-06-02,10,45.0,22.0,0.039,24.3,0,2.1,65,1853,169
2021-06-02,11,41.0,23.0,0.048,25.7,0,1.7,56,2000,244
2021-06-02,12,41.0,22.0,0.059,26.8,0,1.9,49,2000,263
2021-06-02,13,44.0,23.0,0.071,28.0,0,1.2,47,2000,252
2021-06-02,14,52.0,30.0,0.08,28.8,0,2.9,42,2000,220
2021-06-02,15,53.0,31.0,0.078,29.5,0,3.1,40,2000,251
2021-06-02,16,60.0,35.0,0.073,29.5,0,3.2,39,2000,326
2021-06-02,17,73.0,36.0,0.071,28.7,0,3.7,42,2000,556
2021-06-02,18,58.0,33.0,0.063,28.0,0,2.8,47,2000,830
2021-06-02,19,49.0,31.0,0.053,26.5,0,2.8,49,2000,564
2021-06-02,20,48.0,32.0,0.055,24.7,0,2.8,54,2000,447
2021-06-02,21,45.0,29.0,0.046,23.3,0,3.1,54,2000,428
2021-06-02,22,40.0,23.0,0.039,22.5,0,2.7,64,2000,340
2021-06-02,23,34.0,18.0,0.036,21.9,0,1.9,65,2000,150
2021-06-03,0,31.0,13.0,0.034,21.4,0,0.6,69,2000,104
2021-06-03,1,35.0,16.0,0.031,20.8,0,1.1,70,2000,70
2021-06-03,2,31.0,18.0,0.028,20.3,0,1.1,76,2000,43
2021-06-03,3,32.0,16.0,0.026,20.3,0,1.2,77,2000,20
2021-06-03,4,41.0,21.0,0.021,20.3,0,1.3,79,2000,12
2021-06-03,5,35.0,17.0,0.018,19.8,0,1.1,83,2000,26
2021-06-03,6,33.0,19.0,0.013,19.5,0,1.6,84,2000,91
2021-06-03,7,34.0,19.0,0.023,20.1,0,1.7,83,2000,188
2021-06-03,8,34.0,18.0,0.03,21.3,0,2.0,79,2000,347
2021-06-03,9,29.0,14.0,0.031,22.1,0,1.9,71,2000,199
2021-06-03,10,20.0,11.0,0.035,22.5,0,2.7,63,2000,147
2021-06-03,11,26.0,11.0,0.038,22.5,0,2.9,61,2000,195
2021-06-03,12,32.0,19.0,0.033,22.6,0,1.7,62,2000,73
2021-06-03,13,34.0,21.0,0.028,21.3,1,2.0,75,693,12
2021-06-03,14,34.0,24.0,0.023,20.1,1,1.9,84,665,6
2021-06-03,15,34.0,23.0,0.015,19.7,1,1.1,87,448,12
2021-06-03,16,33.0,20.0,0.014,18.8,1,1.7,94,233,7
2021-06-03,17,28.0,22.0,0.014,18.7,1,0.8,93,515,11
2021-06-03,18,27.0,20.0,0.016,18.6,1,1.7,94,305,10
2021-06-03,19,26.0,21.0,0.016,18.6,1,1.2,95,374,8
2021-06-03,20,27.0,18.0,0.026,18.4,1,2.2,95,347,7
2021-06-03,21,21.0,4.0,0.036,15.5,1,6.7,80,1635,18
2021-06-03,22,26.0,4.0,0.033,14.9,1,2.2,85,2000,13
2021-06-03,23,19.0,4.0,0.031,14.9,1,1.0,84,1095,13
2021-06-04,0,15.0,3.0,0.029,14.7,1,2.2,91,2000,43
2021-06-04,1,16.0,5.0,0.026,14.4,0,3.2,91,2000,27
2021-06-04,2,20.0,4.0,0.029,13.9,0,1.4,94,2000,21
2021-06-04,3,15.0,4.0,0.028,13.6,0,1.4,94,1784,18
2021-06-04,4,15.0,7.0,0.026,13.4,0,1.2,95,1961,13
2021-06-04,5,16.0,6.0,0.017,13.5,0,1.3,96,1965,28
2021-06-04,6,18.0,4.0,0.018,13.8,0,0.8,96,2000,70
2021-06-04,7,17.0,5.0,0.024,14.4,0,1.9,93,1910,177
2021-06-04,8,21.0,6.0,0.026,15.5,0,2.6,87,2000,353
2021-06-04,9,19.0,8.0,0.031,17.0,0,2.3,81,2000,211
2021-06-04,10,27.0,10.0,0.034,18.3,0,1.9,75,2000,184
2021-06-04,11,27.0,16.0,0.047,19.5,0,2.6,69,2000,231
2021-06-04,12,34.0,18.0,0.054,20.6,0,3.6,60,2000,261
2021-06-04,13,32.0,14.0,0.06,21.3,0,4.8,54,2000,261
2021-06-04,14,38.0,13.0,0.061,22.4,0,4.5,48,2000,258
2021-06-04,15,35.0,11.0,0.055,23.0,0,4.1,46,2000,337
2021-06-04,16,25.0,9.0,0.053,23.1,0,5.4,40,2000,397
2021-06-04,17,27.0,12.0,0.058,22.8,0,4.9,43,2000,615
2021-06-04,18,33.0,12.0,0.059,22.5,0,4.3,45,2000,921
2021-06-04,19,31.0,15.0,0.058,21.1,0,5.4,49,2000,613
2021-06-04,20,40.0,17.0,0.053,20.1,0,2.8,56,2000,470
2021-06-04,21,34.0,15.0,0.054,19.5,0,2.6,61,2000,413
2021-06-04,22,38.0,17.0,0.051,18.7,0,1.9,65,2000,381
2021-06-04,23,32.0,15.0,0.049,18.0,0,2.6,69,2000,160
2021-06-05,0,33.0,17.0,0.048,17.6,0,3.0,72,2000,125
2021-06-05,1,25.0,12.0,0.047,17.5,0,3.3,73,2000,89
2021-06-05,2,30.0,15.0,0.046,17.4,0,2.8,71,2000,38
2021-06-05,3,23.0,11.0,0.046,17.5,0,3.7,65,2000,29
2021-06-05,4,23.0,12.0,0.043,17.1,0,3.2,70,2000,23
2021-06-05,5,26.0,12.0,0.042,17.4,0,2.8,72,2000,20
2021-06-05,6,32.0,12.0,0.04,17.7,0,2.9,73,2000,46
2021-06-05,7,30.0,14.0,0.038,17.8,0,3.5,76,2000,85
2021-06-05,8,31.0,16.0,0.037,18.0,0,4.8,78,1992,141
2021-06-05,9,44.0,19.0,0.035,18.4,0,3.3,82,1251,179
2021-06-05,10,56.0,23.0,0.041,19.6,0,3.1,79,1051,233
2021-06-05,11,58.0,28.0,0.055,21.8,0,2.3,72,1194,307
2021-06-05,12,52.0,32.0,0.069,22.9,0,3.5,66,1304,352
2021-06-05,13,64.0,33.0,0.071,24.1,0,3.6,63,1344,363
2021-06-05,14,63.0,32.0,0.068,24.9,0,3.4,58,1441,417
2021-06-05,15,47.0,22.0,0.063,25.3,0,4.3,53,2000,443
2021-06-05,16,49.0,27.0,0.065,25.4,0,4.4,51,2000,491
2021-06-05,17,43.0,25.0,0.067,25.2,0,3.5,53,2000,527
2021-06-05,18,41.0,23.0,0.066,24.1,0,5.4,55,2000,522
2021-06-05,19,38.0,23.0,0.062,23.3,0,4.1,50,2000,515
2021-06-05,20,40.0,23.0,0.057,22.0,0,2.8,56,2000,437
2021-06-05,21,55.0,33.0,0.055,21.1,0,3.3,65,1992,427
2021-06-05,22,74.0,47.0,0.055,20.4,0,2.1,77,894,334
2021-06-05,23,73.0,46.0,0.061,19.7,0,2.0,79,806,182
2021-06-06,0,82.0,58.0,0.057,19.1,0,2.3,86,547,109
2021-06-06,1,84.0,61.0,0.056,18.7,0,0.9,85,435,95
2021-06-06,2,89.0,66.0,0.061,18.6,0,2.2,88,402,44
2021-06-06,3,80.0,57.0,0.069,18.9,0,3.6,87,453,51
2021-06-06,4,82.0,57.0,0.07,19.0,0,1.9,84,549,21
2021-06-06,5,70.0,48.0,0.071,19.0,0,1.7,85,549,27
2021-06-06,6,69.0,45.0,0.073,19.1,0,1.6,82,660,32
2021-06-06,7,63.0,39.0,0.072,19.4,0,1.5,82,718,62
2021-06-06,8,69.0,47.0,0.067,20.1,0,3.3,80,572,81
2021-06-06,9,70.0,45.0,0.072,21.1,0,2.8,74,762,130
2021-06-06,10,71.0,42.0,0.068,21.9,0,1.6,71,907,210
2021-06-06,11,57.0,35.0,0.069,23.3,0,0.6,68,1098,244
2021-06-06,12,49.0,34.0,0.073,25.1,0,1.3,59,1949,284
2021-06-06,13,47.0,32.0,0.072,26.3,0,2.8,57,2000,356
2021-06-06,14,42.0,31.0,0.072,27.3,0,2.9,53,2000,368
2021-06-06,15,43.0,26.0,0.067,27.7,0,3.0,51,2000,418
2021-06-06,16,45.0,25.0,0.065,27.9,0,3.2,50,2000,498
2021-06-06,17,44.0,23.0,0.062,27.7,0,2.4,53,2000,516
2021-06-06,18,43.0,26.0,0.054,27.2,0,3.4,53,2000,448
2021-06-06,19,44.0,23.0,0.047,26.2,0,3.2,58,2000,479
2021-06-06,20,46.0,22.0,0.044,24.6,0,2.6,69,2000,407
2021-06-06,21,39.0,18.0,0.04,23.5,0,2.2,73,2000,370
2021-06-06,22,36.0,17.0,0.046,22.6,0,2.5,75,2000,260
2021-06-06,23,31.0,14.0,0.048,21.6,0,2.5,77,2000,141
2021-06-07,0,35.0,15.0,0.047,21.0,0,1.6,78,2000,86
2021-06-07,1,35.0,16.0,0.041,20.4,0,1.8,78,1999,48
2021-06-07,2,32.0,16.0,0.04,20.0,0,1.7,80,1985,24
2021-06-07,3,26.0,12.0,0.045,19.6,0,1.8,81,2000,17
2021-06-07,4,23.0,12.0,0.046,19.5,0,1.9,81,2000,15
2021-06-07,5,21.0,9.0,0.042,19.7,0,2.2,77,2000,36
2021-06-07,6,22.0,11.0,0.043,19.8,0,2.4,76,2000,93
2021-06-07,7,28.0,13.0,0.04,20.2,0,2.4,75,2000,235
2021-06-07,8,28.0,15.0,0.04,20.7,0,2.4,74,2000,370
2021-06-07,9,29.0,14.0,0.039,21.0,0,2.0,73,2000,204
2021-06-07,10,27.0,16.0,0.036,21.1,0,2.6,70,2000,155
2021-06-07,11,30.0,13.0,0.034,21.6,0,2.2,68,2000,183
2021-06-07,12,27.0,16.0,0.03,21.7,0,1.7,65,2000,129
2021-06-07,13,28.0,12.0,0.038,21.4,0,2.1,65,2000,139
2021-06-07,14,31.0,12.0,0.034,21.3,0,1.4,68,2000,199
2021-06-07,15,32.0,15.0,0.033,22.1,0,1.6,64,2000,231
2021-06-07,16,34.0,17.0,0.038,22.8,0,1.0,63,2000,283
2021-06-07,17,36.0,16.0,0.039,23.6,0,0.8,61,2000,510
2021-06-07,18,43.0,22.0,0.026,23.6,0,2.6,61,2000,828
2021-06-07,19,41.0,21.0,0.022,22.7,0,2.2,68,2000,535
2021-06-07,20,39.0,23.0,0.018,21.7,0,1.6,71,2000,453
2021-06-07,21,41.0,22.0,0.005,20.9,0,1.7,74,1984,353
2021-06-07,22,46.0,27.0,0.003,20.6,0,1.2,75,1772,292
2021-06-07,23,45.0,25.0,0.004,20.3,0,0.8,76,1578,138
2021-06-08,0,44.0,29.0,0.002,20.4,0,0.8,78,1633,91
2021-06-08,1,40.0,25.0,0.003,19.6,0,1.6,79,1503,55
2021-06-08,2,45.0,27.0,0.006,19.4,0,1.6,80,1597,35
2021-06-08,3,41.0,27.0,0.009,19.2,0,1.7,81,1494,30
2021-06-08,4,40.0,29.0,0.013,19.1,0,1.7,83,1346,15
2021-06-08,5,42.0,28.0,0.013,19.0,1,1.4,85,1110,29
2021-06-08,6,43.0,27.0,0.013,18.8,0,1.3,84,1182,104
2021-06-08,7,35.0,22.0,0.016,19.6,0,2.2,82,1676,233
2021-06-08,8,38.0,22.0,0.023,20.6,0,1.8,78,1955,362
2021-06-08,9,43.0,21.0,0.03,22.8,0,1.7,68,2000,259
2021-06-08,10,31.0,17.0,0.038,24.2,0,2.3,62,2000,197
2021-06-08,11,24.0,14.0,0.048,25.7,0,2.3,58,1600,227
2021-06-08,12,29.0,19.0,0.062,26.8,0,1.6,52,2000,256
