,지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
3565,서울 종로구,도시대기,111123,종로구,2023052914,0.0024,0.35,0.0386,0.0059,8,1,서울 종로구 종로35가길 19
3566,서울 종로구,도시대기,111123,종로구,2023052915,0.0024,0.34,0.0416,0.0062,13,1,서울 종로구 종로35가길 19
3567,서울 종로구,도시대기,111123,종로구,2023052916,0.0025,0.34,0.0435,0.0064,8,2,서울 종로구 종로35가길 19
3568,서울 종로구,도시대기,111123,종로구,2023052917,0.0025,0.35,0.0444,0.0074,12,3,서울 종로구 종로35가길 19
3569,서울 종로구,도시대기,111123,종로구,2023052918,0.0026,0.39,0.0448,0.0089,10,5,서울 종로구 종로35가길 19
3570,서울 종로구,도시대기,111123,종로구,2023052919,0.0027,0.36,0.0447,0.0089,14,6,서울 종로구 종로35가길 19
3571,서울 종로구,도시대기,111123,종로구,2023052920,0.0025,0.46,0.0459,0.0179,19,9,서울 종로구 종로35가길 19
3572,서울 종로구,도시대기,111123,종로구,2023052921,0.0029,0.58,0.0441,0.0271,34,20,서울 종로구 종로35가길 19
3573,서울 종로구,도시대기,111123,종로구,2023052922,0.0026,0.5,0.0289,0.0223,30,20,서울 종로구 종로35가길 19
3574,서울 종로구,도시대기,111123,종로구,2023052923,0.003,0.54,0.0254,0.0248,32,19,서울 종로구 종로35가길 19
3575,서울 종로구,도시대기,111123,종로구,2023052924,0.0027,0.53,0.0203,0.0261,34,21,서울 종로구 종로35가길 19
3576,서울 종로구,도시대기,111123,종로구,2023053001,0.0027,0.54,0.0197,0.0237,38,20,서울 종로구 종로35가길 19
3577,서울 종로구,도시대기,111123,종로구,2023053002,0.0028,0.48,0.0279,0.0176,32,19,서울 종로구 종로35가길 19
3578,서울 종로구,도시대기,111123,종로구,2023053003,0.0028,0.5,0.0271,0.0172,32,19,서울 종로구 종로35가길 19
3579,서울 종로구,도시대기,111123,종로구,2023053004,0.0029,0.52,0.0164,0.0221,34,19,서울 종로구 종로35가길 19
3580,서울 종로구,도시대기,111123,종로구,2023053005,0.0031,0.49,0.0109,0.0176,33,16,서울 종로구 종로35가길 19
3581,서울 종로구,도시대기,111123,종로구,2023053006,0.0033,0.51,0.0065,0.0188,25,14,서울 종로구 종로35가길 19
3582,서울 종로구,도시대기,111123,종로구,2023053007,0.0033,0.55,0.0069,0.0219,26,12,서울 종로구 종로35가길 19
3583,서울 종로구,도시대기,111123,종로구,2023053008,0.0029,0.53,0.0097,0.0226,31,17,서울 종로구 종로35가길 19
3584,서울 종로구,도시대기,111123,종로구,2023053009,0.0028,0.52,0.0192,0.0192,31,17,서울 종로구 종로35가길 19
3585,서울 종로구,도시대기,111123,종로구,2023053010,0.0029,0.46,0.028,0.0137,25,13,서울 종로구 종로35가길 19
3586,서울 종로구,도시대기,111123,종로구,2023053011,0.0032,0.35,0.0356,0.0089,28,10,서울 종로구 종로35가길 19
3587,서울 종로구,도시대기,111123,종로구,2023053012,0.0031,0.35,0.0405,0.0086,34,13,서울 종로구 종로35가길 19
3588,서울 종로구,도시대기,111123,종로구,2023053013,0.0029,0.35,0.046,0.0076,34,12,서울 종로구 종로35가길 19
3589,서울 종로구,도시대기,111123,종로구,2023053014,0.003,0.36,0.05,0.0083,33,13,서울 종로구 종로35가길 19
3590,서울 종로구,도시대기,111123,종로구,2023053015,0.0031,0.34,0.0552,0.0078,34,14,서울 종로구 종로35가길 19
3591,서울 종로구,도시대기,111123,종로구,2023053016,0.0028,0.37,0.0541,0.0099,33,14,서울 종로구 종로35가길 19
3592,서울 종로구,도시대기,111123,종로구,2023053017,0.0028,0.39,0.0498,0.0113,36,15,서울 종로구 종로35가길 19
3593,서울 종로구,도시대기,111123,종로구,2023053018,0.0029,0.38,0.044,0.0111,36,17,서울 종로구 종로35가길 19
3594,서울 종로구,도시대기,111123,종로구,2023053019,0.0026,0.39,0.0433,0.0123,31,12,서울 종로구 종로35가길 19
3595,서울 종로구,도시대기,111123,종로구,2023053020,0.0024,0.42,0.0388,0.015,31,14,서울 종로구 종로35가길 19
3596,서울 종로구,도시대기,111123,종로구,2023053021,0.0025,0.38,0.0366,0.0131,32,10,서울 종로구 종로35가길 19
3597,서울 종로구,도시대기,111123,종로구,2023053022,0.0026,0.35,0.0384,0.011,30,14,서울 종로구 종로35가길 19
3598,서울 종로구,도시대기,111123,종로구,2023053023,0.0027,0.34,0.0377,0.0107,30,10,서울 종로구 종로35가길 19
3599,서울 종로구,도시대기,111123,종로구,2023053024,0.0026,0.35,0.0353,0.0106,26,11,서울 종로구 종로35가길 19
3600,서울 종로구,도시대기,111123,종로구,2023053101,0.0025,0.38,0.0275,0.0121,23,7,서울 종로구 종로35가길 19
3601,서울 종로구,도시대기,111123,종로구,2023053102,0.0029,0.37,0.0254,0.012,23,10,서울 종로구 종로35가길 19
3602,서울 종로구,도시대기,111123,종로구,2023053103,0.0026,0.36,0.0286,0.0102,23,6,서울 종로구 종로35가길 19
3603,서울 종로구,도시대기,111123,종로구,2023053104,0.0021,0.31,0.0328,0.0075,25,11,서울 종로구 종로35가길 19
3604,서울 종로구,도시대기,111123,종로구,2023053105,0.0023,0.32,0.0308,0.009,25,9,서울 종로구 종로35가길 19
3605,서울 종로구,도시대기,111123,종로구,2023053106,0.0027,0.34,0.0292,0.0105,24,11,서울 종로구 종로35가길 19
3606,서울 종로구,도시대기,111123,종로구,2023053107,0.0025,0.37,0.0252,0.0159,25,8,서울 종로구 종로35가길 19
3607,서울 종로구,도시대기,111123,종로구,2023053108,0.0029,0.36,0.0292,0.0174,27,7,서울 종로구 종로35가길 19
3608,서울 종로구,도시대기,111123,종로구,2023053109,0.0028,0.37,0.0309,0.017,20,2,서울 종로구 종로35가길 19
3609,서울 종로구,도시대기,111123,종로구,2023053110,0.003,0.39,0.034,0.0158,19,5,서울 종로구 종로35가길 19
3610,서울 종로구,도시대기,111123,종로구,2023053111,0.003,0.35,0.04,0.0139,20,4,서울 종로구 종로35가길 19
3611,서울 종로구,도시대기,111123,종로구,2023053112,0.0031,0.35,0.0487,0.0121,19,7,서울 종로구 종로35가길 19
3612,서울 종로구,도시대기,111123,종로구,2023053113,0.003,0.35,0.0577,0.0117,22,6,서울 종로구 종로35가길 19
3613,서울 종로구,도시대기,111123,종로구,2023053114,0.0028,0.33,0.0654,0.0108,20,9,서울 종로구 종로35가길 19
3614,서울 종로구,도시대기,111123,종로구,2023053115,0.0027,0.33,0.0723,0.0102,22,8,서울 종로구 종로35가길 19
3615,서울 종로구,도시대기,111123,종로구,2023053116,0.0028,0.34,0.0782,0.0125,25,13,서울 종로구 종로35가길 19
3616,서울 종로구,도시대기,111123,종로구,2023053117,0.0028,0.34,0.0846,0.0125,26,11,서울 종로구 종로35가길 19
3617,서울 종로구,도시대기,111123,종로구,2023053118,0.003,0.4,0.0796,0.0165,29,16,서울 종로구 종로35가길 19
3618,서울 종로구,도시대기,111123,종로구,2023053119,0.0032,0.44,0.0574,0.0199,38,21,서울 종로구 종로35가길 19
3619,서울 종로구,도시대기,111123,종로구,2023053120,0.0033,0.46,0.0395,0.0222,28,16,서울 종로구 종로35가길 19
3620,서울 종로구,도시대기,111123,종로구,2023053121,0.0028,0.45,0.0398,0.0181,26,13,서울 종로구 종로35가길 19
3621,서울 종로구,도시대기,111123,종로구,2023053122,0.0028,0.41,0.0442,0.0138,29,14,서울 종로구 종로35가길 19
3622,서울 종로구,도시대기,111123,종로구,2023053123,0.0027,0.36,0.0498,0.0109,30,,서울 종로구 종로35가길 19
3623,서울 종로구,도시대기,111123,종로구,2023053124,0.0027,0.34,0.0553,0.0088,29,15,서울 종로구 종로35가길 19
3624,서울 종로구,도시대기,111123,종로구,2023060101,0.0029,0.37,0.0469,0.0133,28,12,서울 종로구 종로35가길 19
3625,서울 종로구,도시대기,111123,종로구,2023060102,0.0028,0.39,0.0426,0.0129,28,15,서울 종로구 종로35가길 19
3626,서울 종로구,도시대기,111123,종로구,2023060103,0.0028,0.38,0.0384,0.0128,33,16,서울 종로구 종로35가길 19
3627,서울 종로구,도시대기,111123,종로구,2023060104,0.003,0.4,0.0342,0.0145,29,17,서울 종로구 종로35가길 19
3628,서울 종로구,도시대기,111123,종로구,2023060105,0.0029,0.38,0.0355,0.0126,31,15,서울 종로구 종로35가길 19
3629,서울 종로구,도시대기,111123,종로구,2023060106,0.0026,0.39,0.0342,0.0143,29,16,서울 종로구 종로35가길 19
3630,서울 종로구,도시대기,111123,종로구,2023060107,0.0029,0.43,0.0276,0.0214,31,15,서울 종로구 종로35가길 19
3631,서울 종로구,도시대기,111123,종로구,2023060108,0.0028,0.48,0.0251,0.0238,33,16,서울 종로구 종로35가길 19
3632,서울 종로구,도시대기,111123,종로구,2023060109,0.0031,0.54,0.02,0.0291,33,14,서울 종로구 종로35가길 19
3633,서울 종로구,도시대기,111123,종로구,2023060110,0.003,0.54,0.0257,0.0295,36,17,서울 종로구 종로35가길 19
3634,서울 종로구,도시대기,111123,종로구,2023060111,0.0032,0.52,0.0328,0.0273,40,18,서울 종로구 종로35가길 19
3635,서울 종로구,도시대기,111123,종로구,2023060112,0.003,0.45,0.0497,0.0162,30,16,서울 종로구 종로35가길 19
3636,서울 종로구,도시대기,111123,종로구,2023060113,0.003,0.4,0.0607,0.0116,29,14,서울 종로구 종로35가길 19
3637,서울 종로구,도시대기,111123,종로구,2023060114,0.0028,0.4,0.0604,0.0121,29,16,서울 종로구 종로35가길 19
3638,서울 종로구,도시대기,111123,종로구,2023060115,0.0029,0.42,0.0635,0.0145,31,14,서울 종로구 종로35가길 19
3639,서울 종로구,도시대기,111123,종로구,2023060116,0.0031,0.46,0.0714,0.0164,34,18,서울 종로구 종로35가길 19
3640,서울 종로구,도시대기,111123,종로구,2023060117,0.0031,0.46,0.0886,0.0156,46,24,서울 종로구 종로35가길 19
3641,서울 종로구,도시대기,111123,종로구,2023060118,0.003,0.51,0.0936,0.0155,46,27,서울 종로구 종로35가길 19
3642,서울 종로구,도시대기,111123,종로구,2023060119,0.003,0.49,0.0833,0.0162,48,29,서울 종로구 종로35가길 19
3643,서울 종로구,도시대기,111123,종로구,2023060120,0.0031,0.42,0.0699,0.0162,39,23,서울 종로구 종로35가길 19
3644,서울 종로구,도시대기,111123,종로구,2023060121,0.0031,0.42,0.0586,0.015,32,19,서울 종로구 종로35가길 19
3645,서울 종로구,도시대기,111123,종로구,2023060122,0.0028,0.41,0.0495,0.0147,28,15,서울 종로구 종로35가길 19
3646,서울 종로구,도시대기,111123,종로구,2023060123,0.0028,0.35,0.0471,0.0113,26,14,서울 종로구 종로35가길 19
3647,서울 종로구,도시대기,111123,종로구,2023060124,0.0027,0.37,0.0403,0.0132,27,14,서울 종로구 종로35가길 19
3648,서울 종로구,도시대기,111123,종로구,2023060201,0.0027,0.37,0.0417,0.0111,27,11,서울 종로구 종로35가길 19
3649,서울 종로구,도시대기,111123,종로구,2023060202,0.003,0.35,0.0413,0.0103,24,13,서울 종로구 종로35가길 19
3650,서울 종로구,도시대기,111123,종로구,2023060203,0.0023,0.36,0.0396,0.0104,26,10,서울 종로구 종로35가길 19
3651,서울 종로구,도시대기,111123,종로구,2023060204,0.0026,0.35,0.0404,0.0096,21,11,서울 종로구 종로35가길 19
3652,서울 종로구,도시대기,111123,종로구,2023060205,0.0025,0.34,0.0426,0.0088,21,9,서울 종로구 종로35가길 19
3653,서울 종로구,도시대기,111123,종로구,2023060206,0.003,0.36,0.0423,0.0117,19,10,서울 종로구 종로35가길 19
3654,서울 종로구,도시대기,111123,종로구,2023060207,0.0028,0.37,0.0393,0.0141,23,11,서울 종로구 종로35가길 19
3655,서울 종로구,도시대기,111123,종로구,2023060208,0.0026,0.37,0.0464,0.0141,24,13,서울 종로구 종로35가길 19
3656,서울 종로구,도시대기,111123,종로구,2023060209,0.0027,0.36,0.051,0.0098,24,13,서울 종로구 종로35가길 19
3657,서울 종로구,도시대기,111123,종로구,2023060210,0.0026,0.34,0.048,0.0093,21,10,서울 종로구 종로35가길 19
3658,서울 종로구,도시대기,111123,종로구,2023060211,0.0026,0.34,0.047,0.0101,19,10,서울 종로구 종로35가길 19
3659,서울 종로구,도시대기,111123,종로구,2023060212,0.0025,0.39,0.0477,0.0117,21,10,서울 종로구 종로35가길 19
3660,서울 종로구,도시대기,111123,종로구,2023060213,0.0026,0.39,0.0439,0.0121,28,14,서울 종로구 종로35가길 19
3661,서울 종로구,도시대기,111123,종로구,2023060214,0.0023,0.35,0.0454,0.0095,23,12,서울 종로구 종로35가길 19
3662,서울 종로구,도시대기,111123,종로구,2023060215,0.0024,0.37,0.0515,0.0099,21,13,서울 종로구 종로35가길 19
3663,서울 종로구,도시대기,111123,종로구,2023060216,0.0029,0.35,0.0604,0.009,31,11,서울 종로구 종로35가길 19
3664,서울 종로구,도시대기,111123,종로구,2023060217,0.0027,0.36,0.063,0.0094,37,11,서울 종로구 종로35가길 19
3665,서울 종로구,도시대기,111123,종로구,2023060218,0.0027,0.38,0.0574,0.0107,38,16,서울 종로구 종로35가길 19
3666,서울 종로구,도시대기,111123,종로구,2023060219,0.0025,0.39,0.0468,0.015,40,15,서울 종로구 종로35가길 19
3667,서울 종로구,도시대기,111123,종로구,2023060220,0.0025,0.45,0.0407,0.0199,42,18,서울 종로구 종로35가길 19
3668,서울 종로구,도시대기,111123,종로구,2023060221,0.0029,0.45,0.0372,0.0214,37,17,서울 종로구 종로35가길 19
3669,서울 종로구,도시대기,111123,종로구,2023060222,0.0024,0.47,0.0364,0.0204,34,17,서울 종로구 종로35가길 19
3670,서울 종로구,도시대기,111123,종로구,2023060223,0.0027,0.48,0.0291,0.0241,33,16,서울 종로구 종로35가길 19
3671,서울 종로구,도시대기,111123,종로구,2023060224,0.0026,0.5,0.024,0.0264,34,17,서울 종로구 종로35가길 19
3672,서울 종로구,도시대기,111123,종로구,2023060301,0.0029,0.5,0.0213,0.0266,38,17,서울 종로구 종로35가길 19
3673,서울 종로구,도시대기,111123,종로구,2023060302,0.003,0.5,0.0217,0.0242,33,15,서울 종로구 종로35가길 19
3674,서울 종로구,도시대기,111123,종로구,2023060303,0.0029,0.48,0.0237,0.0201,33,13,서울 종로구 종로35가길 19
3675,서울 종로구,도시대기,111123,종로구,2023060304,0.0032,0.44,0.0237,0.0156,30,13,서울 종로구 종로35가길 19
3676,서울 종로구,도시대기,111123,종로구,2023060305,0.0028,0.43,0.0197,0.016,30,12,서울 종로구 종로35가길 19
3677,서울 종로구,도시대기,111123,종로구,2023060306,0.0029,0.43,0.0191,0.0164,29,12,서울 종로구 종로35가길 19
3678,서울 종로구,도시대기,111123,종로구,2023060307,0.0028,0.41,0.0242,0.0151,29,9,서울 종로구 종로35가길 19
3679,서울 종로구,도시대기,111123,종로구,2023060308,0.0029,0.38,0.0333,0.0123,27,5,서울 종로구 종로35가길 19
3680,서울 종로구,도시대기,111123,종로구,2023060309,0.0032,0.36,0.0384,0.0109,31,7,서울 종로구 종로35가길 19
3681,서울 종로구,도시대기,111123,종로구,2023060310,0.0029,0.32,0.0447,0.0093,36,6,서울 종로구 종로35가길 19
3682,서울 종로구,도시대기,111123,종로구,2023060311,0.0031,0.28,0.0548,0.0067,27,6,서울 종로구 종로35가길 19
3683,서울 종로구,도시대기,111123,종로구,2023060312,0.003,0.29,0.0631,0.0066,24,8,서울 종로구 종로35가길 19
3684,서울 종로구,도시대기,111123,종로구,2023060313,0.0031,0.31,0.0651,0.0066,27,6,서울 종로구 종로35가길 19
3685,서울 종로구,도시대기,111123,종로구,2023060314,0.0029,0.29,0.0673,0.0061,21,6,서울 종로구 종로35가길 19
3686,서울 종로구,도시대기,111123,종로구,2023060315,0.0028,0.29,0.0666,0.0075,23,7,서울 종로구 종로35가길 19
3687,서울 종로구,도시대기,111123,종로구,2023060316,0.003,0.3,0.0669,0.0091,27,9,서울 종로구 종로35가길 19
3688,서울 종로구,도시대기,111123,종로구,2023060317,0.0035,0.35,0.0706,0.0094,27,7,서울 종로구 종로35가길 19
3689,서울 종로구,도시대기,111123,종로구,2023060318,0.0033,0.38,0.0685,0.011,28,8,서울 종로구 종로35가길 19
3690,서울 종로구,도시대기,111123,종로구,2023060319,0.0031,0.35,0.0687,0.0097,31,11,서울 종로구 종로35가길 19
3691,서울 종로구,도시대기,111123,종로구,2023060320,0.0029,0.37,0.0701,0.0093,32,12,서울 종로구 종로35가길 19
3692,서울 종로구,도시대기,111123,종로구,2023060321,0.0032,0.39,0.0717,0.0093,30,12,서울 종로구 종로35가길 19
3693,서울 종로구,도시대기,111123,종로구,2023060322,0.0034,0.45,0.074,0.011,36,15,서울 종로구 종로35가길 19
3694,서울 종로구,도시대기,111123,종로구,2023060323,0.0034,0.45,0.0697,0.0115,40,18,서울 종로구 종로35가길 19
3695,서울 종로구,도시대기,111123,종로구,2023060324,0.0033,0.44,0.0525,0.0163,37,17,서울 종로구 종로35가길 19
3696,서울 종로구,도시대기,111123,종로구,2023060401,0.0028,0.4,0.0554,0.0123,36,16,서울 종로구 종로35가길 19
3697,서울 종로구,도시대기,111123,종로구,2023060402,0.003,0.4,0.0584,0.0098,35,15,서울 종로구 종로35가길 19
3698,서울 종로구,도시대기,111123,종로구,2023060403,0.003,0.4,0.0612,0.009,42,14,서울 종로구 종로35가길 19
3699,서울 종로구,도시대기,111123,종로구,2023060404,0.003,0.44,0.0675,0.0086,38,16,서울 종로구 종로35가길 19
3700,서울 종로구,도시대기,111123,종로구,2023060405,0.0028,0.49,0.0755,0.0074,46,17,서울 종로구 종로35가길 19
3701,서울 종로구,도시대기,111123,종로구,2023060406,0.003,0.53,0.0807,0.0078,50,23,서울 종로구 종로35가길 19
3702,서울 종로구,도시대기,111123,종로구,2023060407,0.0029,0.52,0.0784,0.0087,46,23,서울 종로구 종로35가길 19
3703,서울 종로구,도시대기,111123,종로구,2023060408,0.0033,0.53,0.0804,0.0088,43,18,서울 종로구 종로35가길 19
3704,서울 종로구,도시대기,111123,종로구,2023060409,0.0039,0.54,0.0813,0.0113,44,20,서울 종로구 종로35가길 19
3705,서울 종로구,도시대기,111123,종로구,2023060410,0.0039,0.53,0.0844,0.0113,43,19,서울 종로구 종로35가길 19
3706,서울 종로구,도시대기,111123,종로구,2023060411,0.0039,0.51,0.0911,0.0106,43,18,서울 종로구 종로35가길 19
3707,서울 종로구,도시대기,111123,종로구,2023060412,0.0038,0.47,0.0963,0.0105,38,20,서울 종로구 종로35가길 19
3708,서울 종로구,도시대기,111123,종로구,2023060413,0.0036,0.42,0.0966,0.0101,40,16,서울 종로구 종로35가길 19
3709,서울 종로구,도시대기,111123,종로구,2023060414,0.0037,0.36,0.078,0.0088,32,15,서울 종로구 종로35가길 19
3710,서울 종로구,도시대기,111123,종로구,2023060415,0.0033,0.34,0.072,0.008,24,11,서울 종로구 종로35가길 19
3711,서울 종로구,도시대기,111123,종로구,2023060416,0.0034,0.31,0.0716,0.0079,22,10,서울 종로구 종로35가길 19
3712,서울 종로구,도시대기,111123,종로구,2023060417,0.0031,0.31,0.0717,0.0083,20,3,서울 종로구 종로35가길 19
3713,서울 종로구,도시대기,111123,종로구,2023060418,0.0034,0.31,0.0668,0.0093,19,10,서울 종로구 종로35가길 19
3714,서울 종로구,도시대기,111123,종로구,2023060419,0.0033,0.32,0.0628,0.0117,21,7,서울 종로구 종로35가길 19
3715,서울 종로구,도시대기,111123,종로구,2023060420,0.0029,0.33,0.0619,0.0117,21,8,서울 종로구 종로35가길 19
3716,서울 종로구,도시대기,111123,종로구,2023060421,0.0029,0.36,0.0566,0.016,22,9,서울 종로구 종로35가길 19
3717,서울 종로구,도시대기,111123,종로구,2023060422,0.0033,0.38,0.0563,0.0163,26,12,서울 종로구 종로35가길 19
3718,서울 종로구,도시대기,111123,종로구,2023060423,0.003,0.36,0.0582,0.0128,28,11,서울 종로구 종로35가길 19
3719,서울 종로구,도시대기,111123,종로구,2023060424,0.003,0.4,0.055,0.0133,26,13,서울 종로구 종로35가길 19
3720,서울 종로구,도시대기,111123,종로구,2023060501,0.0029,0.4,0.0547,0.0125,28,12,서울 종로구 종로35가길 19
3721,서울 종로구,도시대기,111123,종로구,2023060502,0.0029,0.41,0.0549,0.0116,28,14,서울 종로구 종로35가길 19
3722,서울 종로구,도시대기,111123,종로구,2023060503,0.0029,0.4,0.0504,0.0112,29,15,서울 종로구 종로35가길 19
3723,서울 종로구,도시대기,111123,종로구,2023060504,0.003,0.39,0.046,0.0119,27,15,서울 종로구 종로35가길 19
3724,서울 종로구,도시대기,111123,종로구,2023060505,0.0029,0.44,0.0344,0.0163,29,14,서울 종로구 종로35가길 19
3725,서울 종로구,도시대기,111123,종로구,2023060506,0.003,0.42,0.042,0.0165,29,15,서울 종로구 종로35가길 19
3726,서울 종로구,도시대기,111123,종로구,2023060507,0.0033,0.42,0.0409,0.0187,28,12,서울 종로구 종로35가길 19
3727,서울 종로구,도시대기,111123,종로구,2023060508,0.0036,0.42,0.041,0.0217,27,14,서울 종로구 종로35가길 19
3728,서울 종로구,도시대기,111123,종로구,2023060509,0.0034,0.44,0.0465,0.0216,32,14,서울 종로구 종로35가길 19
3729,서울 종로구,도시대기,111123,종로구,2023060510,0.0037,0.46,0.0542,0.0184,31,15,서울 종로구 종로35가길 19
3730,서울 종로구,도시대기,111123,종로구,2023060511,0.0041,0.47,0.0702,0.0123,33,18,서울 종로구 종로35가길 19
3731,서울 종로구,도시대기,111123,종로구,2023060512,0.0037,0.44,0.0728,0.0123,43,14,서울 종로구 종로35가길 19
3732,서울 종로구,도시대기,111123,종로구,2023060513,0.0035,0.41,0.0736,0.0114,39,14,서울 종로구 종로35가길 19
3733,서울 종로구,도시대기,111123,종로구,2023060514,0.0031,0.38,0.0734,0.0102,33,13,서울 종로구 종로35가길 19
3734,서울 종로구,도시대기,111123,종로구,2023060515,0.0035,0.37,0.0705,0.0126,33,15,서울 종로구 종로35가길 19
3735,서울 종로구,도시대기,111123,종로구,2023060516,0.0034,0.33,0.0632,0.0132,31,11,서울 종로구 종로35가길 19
3736,서울 종로구,도시대기,111123,종로구,2023060517,0.0032,0.33,0.0628,0.0129,24,6,서울 종로구 종로35가길 19
3737,서울 종로구,도시대기,111123,종로구,2023060518,0.0029,0.32,0.0606,0.0122,22,6,서울 종로구 종로35가길 19
3738,서울 종로구,도시대기,111123,종로구,2023060519,0.003,0.36,0.0557,0.0154,23,9,서울 종로구 종로35가길 19
3739,서울 종로구,도시대기,111123,종로구,2023060520,0.0026,0.35,0.0557,0.0142,23,12,서울 종로구 종로35가길 19
3740,서울 종로구,도시대기,111123,종로구,2023060521,0.0029,0.35,0.0544,0.0136,23,11,서울 종로구 종로35가길 19
3741,서울 종로구,도시대기,111123,종로구,2023060522,0.0024,0.32,0.0559,0.0108,15,8,서울 종로구 종로35가길 19
3742,서울 종로구,도시대기,111123,종로구,2023060523,0.0024,0.31,0.0539,0.0108,20,4,서울 종로구 종로35가길 19
3743,서울 종로구,도시대기,111123,종로구,2023060524,0.0023,0.3,0.0557,0.0092,27,7,서울 종로구 종로35가길 19
3744,서울 종로구,도시대기,111123,종로구,2023060601,0.0027,0.3,0.0548,0.0086,15,6,서울 종로구 종로35가길 19
3745,서울 종로구,도시대기,111123,종로구,2023060602,0.0027,0.3,0.0553,0.0071,14,6,서울 종로구 종로35가길 19
3746,서울 종로구,도시대기,111123,종로구,2023060603,0.0026,0.31,0.0549,0.0069,14,5,서울 종로구 종로35가길 19
3747,서울 종로구,도시대기,111123,종로구,2023060604,0.0026,0.3,0.0539,0.0063,13,6,서울 종로구 종로35가길 19
3748,서울 종로구,도시대기,111123,종로구,2023060605,0.0024,0.29,0.0504,0.0068,14,3,서울 종로구 종로35가길 19
3749,서울 종로구,도시대기,111123,종로구,2023060606,0.0026,0.3,0.0474,0.0079,14,7,서울 종로구 종로35가길 19
3750,서울 종로구,도시대기,111123,종로구,2023060607,0.0025,0.31,0.0472,0.0086,10,5,서울 종로구 종로35가길 19
3751,서울 종로구,도시대기,111123,종로구,2023060608,0.0027,0.28,0.0574,0.0055,12,4,서울 종로구 종로35가길 19
3752,서울 종로구,도시대기,111123,종로구,2023060609,0.0025,0.29,0.0579,0.0072,14,6,서울 종로구 종로35가길 19
3753,서울 종로구,도시대기,111123,종로구,2023060610,0.0025,0.3,0.0602,0.0064,15,5,서울 종로구 종로35가길 19
3754,서울 종로구,도시대기,111123,종로구,2023060611,0.0032,0.3,0.0651,0.0063,17,2,서울 종로구 종로35가길 19
3755,서울 종로구,도시대기,111123,종로구,2023060612,0.0029,0.31,0.073,0.0081,22,9,서울 종로구 종로35가길 19
3756,서울 종로구,도시대기,111123,종로구,2023060613,0.0029,0.32,0.0765,0.0082,23,10,서울 종로구 종로35가길 19
3757,서울 종로구,도시대기,111123,종로구,2023060614,0.003,0.32,0.0781,0.0085,20,9,서울 종로구 종로35가길 19
3758,서울 종로구,도시대기,111123,종로구,2023060615,0.0028,0.29,0.0687,0.0069,25,8,서울 종로구 종로35가길 19
3759,서울 종로구,도시대기,111123,종로구,2023060616,0.0024,0.3,0.0602,0.0093,26,11,서울 종로구 종로35가길 19
3760,서울 종로구,도시대기,111123,종로구,2023060617,0.003,0.33,0.0638,0.0096,20,5,서울 종로구 종로35가길 19
3761,서울 종로구,도시대기,111123,종로구,2023060618,0.003,0.33,0.063,0.0098,21,11,서울 종로구 종로35가길 19
3762,서울 종로구,도시대기,111123,종로구,2023060619,0.0026,0.36,0.0582,0.0109,20,10,서울 종로구 종로35가길 19
3763,서울 종로구,도시대기,111123,종로구,2023060620,0.0024,0.32,0.055,0.0077,20,12,서울 종로구 종로35가길 19
3764,서울 종로구,도시대기,111123,종로구,2023060621,0.0024,0.3,0.0585,0.0058,17,6,서울 종로구 종로35가길 19
3765,서울 종로구,도시대기,111123,종로구,2023060622,0.0024,0.3,0.0623,0.0049,14,8,서울 종로구 종로35가길 19
3766,서울 종로구,도시대기,111123,종로구,2023060623,0.002,0.31,0.0616,0.0054,21,10,서울 종로구 종로35가길 19
3767,서울 종로구,도시대기,111123,종로구,2023060624,0.0021,0.32,0.0588,0.0062,22,13,서울 종로구 종로35가길 19
3768,서울 종로구,도시대기,111123,종로구,2023060701,0.0024,0.33,0.0572,0.0066,25,10,서울 종로구 종로35가길 19
3769,서울 종로구,도시대기,111123,종로구,2023060702,0.0023,0.31,0.06,0.0046,19,10,서울 종로구 종로35가길 19
3770,서울 종로구,도시대기,111123,종로구,2023060703,0.0021,0.29,0.0646,0.0032,19,8,서울 종로구 종로35가길 19
3771,서울 종로구,도시대기,111123,종로구,2023060704,0.0022,0.3,0.061,0.0041,19,11,서울 종로구 종로35가길 19
3772,서울 종로구,도시대기,111123,종로구,2023060705,0.0024,0.29,0.0625,0.0039,19,9,서울 종로구 종로35가길 19
3773,서울 종로구,도시대기,111123,종로구,2023060706,0.0026,0.29,0.0577,0.0062,17,10,서울 종로구 종로35가길 19
3774,서울 종로구,도시대기,111123,종로구,2023060707,0.0023,0.32,0.0544,0.0077,18,8,서울 종로구 종로35가길 19
3775,서울 종로구,도시대기,111123,종로구,2023060708,0.0024,0.34,0.0492,0.0118,26,14,서울 종로구 종로35가길 19
3776,서울 종로구,도시대기,111123,종로구,2023060709,0.0022,0.37,0.0465,0.0156,31,14,서울 종로구 종로35가길 19
3777,서울 종로구,도시대기,111123,종로구,2023060710,0.0026,0.4,0.0474,0.0172,33,19,서울 종로구 종로35가길 19
3778,서울 종로구,도시대기,111123,종로구,2023060711,0.0029,0.42,0.0443,0.0187,29,14,서울 종로구 종로35가길 19
3779,서울 종로구,도시대기,111123,종로구,2023060712,0.0037,0.43,0.046,0.0182,32,16,서울 종로구 종로35가길 19
